;userID;ISBN;bookRating
25602;149763;034541215X;9
1311;23768;039480967X;7
248;127233;043935806X;8
17242;32184;038079487X;5
21562;50204;067942525X;6
1810;36606;014029628X;8
36800;31315;1561380156;5
31660;99955;1569245134;8
17995;113752;1562801465;10
17376;101606;1573226521;9
4349;47152;067976402X;9
16909;115700;1573225517;8
19740;65837;1573221937;7
50629;74689;039516995X;7
14972;16795;1567184855;8
25732;87555;067154683X;10
29331;120735;067186923X;7
52732;104604;037571894X;9
2848;88793;1400031354;10
25218;31919;1400060117;7
10479;8067;014028009X;5
26168;109403;044166251X;8
2866;123567;1400031354;8
18749;35030;1560760478;7
27818;56307;1551667010;7
8422;28096;044021145X;7
3691;125171;1558744150;7
45610;138995;1565548353;10
52725;107326;1563891050;9
44691;136010;1567654649;10
28736;62688;1563893304;10
24528;9417;055314300X;8
23318;135149;1588720020;6
16111;76351;060980619X;10
33368;30533;074592803X;8
11846;10314;1573225789;8
7041;30319;1878424319;9
18570;125060;042516876X;8
10468;127233;1401300057;10
43019;50895;074324642X;7
31332;105979;055325748X;2
24848;83637;1575667274;8
23575;100852;006095129X;4
38452;52199;051512947X;8
8562;114414;044021145X;9
37389;98391;055380250X;10
24364;78841;074322423X;5
56540;98758;042516358X;8
55233;82831;1562828819;9
18914;71800;055337933X;5
32740;22495;045120753X;8
3405;62151;044022165X;7
28121;16795;038531292X;9
37899;59971;1593070527;3
29405;16795;1565121368;9
23189;14049;038549730X;8
3763;23768;1400031346;8
14572;96357;038072880X;9
25742;98758;006103018X;5
36233;26487;038549128X;5
10937;53575;1558531025;6
25790;35857;068484897X;5
56243;108685;1853260118;10
34781;57725;1573221465;9
34317;89507;1400050308;10
18635;136010;1551667398;6
45397;42369;1892065002;8
16117;102939;060980619X;7
12424;95923;1558747346;7
37770;65584;037383568X;8
54188;146564;1932360085;8
39549;128040;076111775X;5
31799;17402;1575661675;8
36346;129074;006105710X;9
37807;28591;080411997X;10
39882;59189;1551665972;8
35894;25792;076530953X;7
5762;98547;039914465X;5
46193;125203;2070360024;9
37648;107784;037371095X;5
20968;144531;1573229725;9
58958;145449;1889758280;9
16892;53301;1573225517;9
31005;149598;1551667193;7
2838;69971;1400031354;8
39733;93363;1565075331;6
22332;7346;1853262005;6
34938;69684;1557831572;7
40150;31826;156476317X;10
16410;48911;1558743790;10
15696;104113;002026478X;5
38724;30273;1565124057;7
56462;88288;1582341583;8
8450;39345;044021145X;10
9306;16795;059056885X;5
255;135149;043935806X;9
56456;88733;039457656X;8
129;278356;043935806X;10
59884;101796;1885408269;9
24616;81977;006097673X;8
34444;91113;1551668866;5
52113;110361;037576030X;7
2068;150979;002542730X;8
6150;23768;140003180X;7
7711;77383;034530988X;9
6524;135045;059035342X;10
39646;43006;044100069X;9
10473;4017;014028009X;9
41418;138239;1593080344;10
19376;16795;039923392X;5
35391;59189;1551660598;7
33442;40943;1896860982;6
36774;115929;1551669390;9
13482;47807;089480829X;7
31528;16966;067165604X;9
811;126492;067102423X;10
49416;67775;1551669250;7
5178;135265;1558745157;6
5130;50547;1558745157;10
20890;21011;1573223425;7
16322;137588;1551668998;9
19149;62558;044020352X;7
48892;64946;1564586464;7
39390;109574;1558749330;7
23610;112001;042518109X;9
2307;83287;038548951X;10
46371;46293;055329315X;9
12928;85367;034537522X;10
53268;86932;1558743324;5
13131;78007;044990928X;10
11356;44852;1559703237;5
31548;16966;1555832660;8
33549;128835;039484825X;7
55634;105517;1558749217;7
9593;116249;080410526X;8
39552;31315;078760156X;10
36536;140662;1575667916;6
18831;8067;1551668637;10
31633;28177;055334949X;8
14369;2132;1551668424;8
3602;104399;014038572X;10
16879;8066;1573225517;7
8292;18979;042518630X;4
19413;69156;045120834X;7
18123;89602;031242227X;8
39544;65584;075820390X;8
6503;118543;059035342X;8
22226;35859;067174142X;7
6105;135360;068484477X;10
32197;19085;050552354X;7
47715;89602;006105366X;8
13863;145619;1551666030;9
19623;98391;1401300014;10
44932;40889;1551666936;6
12540;73044;1573229571;7
43566;70594;034542008X;7
23254;43246;1551665301;9
31849;88733;044990508X;8
16614;113519;1565122968;8
24662;117111;038072118X;7
33669;114368;037322365X;5
49600;59971;1401201369;6
14222;2041;068484270X;5
26188;105054;044990668X;3
24268;112761;055357602X;10
49601;115919;1401201369;8
18237;4785;1584790660;10
48806;128835;1582342644;6
23538;76151;155166951X;10
43844;52853;067988291X;8
31587;93047;1892065053;9
19950;135043;068480297X;10
41740;124876;015601226X;10
47820;93047;055327533X;7
4;10314;034545104X;9
54752;79916;1567188257;8
11164;69971;038542017X;7
18434;5207;067187294X;6
24840;9747;1558020837;5
37289;98391;037371081X;8
45184;117318;1582431604;5
5059;76483;1573221112;10
54665;79285;068911947X;10
48108;109461;038071339X;8
10367;143964;1576737330;10
31342;80810;037322737X;5
20418;147965;015100692X;10
57211;94347;156971634X;9
12119;124363;055357695X;8
11294;254;1563895730;9
11518;93047;006101351X;8
32672;93047;038000321X;8
36026;85656;089471838X;10
20749;135149;068482440X;8
21195;143415;155166545X;9
26797;68555;155661683X;8
32202;102702;050552354X;10
19763;150661;1573221937;7
33432;93363;1582293082;9
14520;60244;014018869X;8
57915;127359;096396075X;8
30346;60278;1551668378;8
31734;17190;1878685236;10
17284;102668;038079487X;7
29895;31315;155166674X;7
12711;4385;1551660016;10
20958;89602;1573229725;8
20934;89602;1573228737;8
45824;143497;1400030927;8
7504;36157;006109398X;7
9694;145619;1551664275;7
265;145449;043935806X;7
3549;79740;051512219X;3
29534;49889;006441034X;9
3615;277523;039915180X;10
1784;144899;014023313X;6
6661;144455;042510107X;10
20424;6575;015640057X;7
1878;144531;014029628X;8
46284;115120;006008460X;8
24563;133747;1582341400;5
7834;107784;034538475X;5
27239;12538;084233226X;10
5917;69697;051511779X;9
7001;68555;155661246X;8
282;72636;055310666X;6
14809;2766;044048474X;7
16170;17190;076422249X;6
13898;63938;038082101X;7
61650;111944;067187778X;9
51174;76168;055324504X;9
15306;66574;1400032717;6
15540;135265;044652087X;7
503;105058;074343627X;7
11461;42099;006101351X;10
43873;52853;014130975X;8
48878;98391;039914725X;8
17880;4385;037329056X;8
52337;73330;067003245X;9
26355;101513;1551669153;7
21388;31315;006001203X;9
31958;18095;1565070658;8
61004;113983;1576600734;9
48837;104098;1579544177;6
53612;101851;1565922573;7
857;105979;080410946X;7
2513;133571;067091021X;7
1805;21014;014029628X;8
33194;147307;051512902X;8
35180;31315;1564409988;8
24195;8872;1575666731;5
48246;89551;055327757X;10
21426;34539;006053429X;8
47072;49212;1400034639;10
10689;7346;155874262X;7
11910;115537;1573225789;9
20682;29526;052594527X;10
16576;55493;1565121570;8
18306;22625;044651862X;9
11608;106078;1573225126;9
34977;23872;1582970440;10
42885;56959;1561380229;10
47149;98391;1401301312;9
10538;89602;014028009X;5
37007;141493;038000142X;9
7861;152186;034538475X;8
53537;74189;1591820723;10
3950;37310;067976397X;6
28004;139913;076455168X;10
19779;142479;157322202X;6
14562;136213;034528643X;7
32630;85526;014200023X;7
17599;112953;1573227331;7
62841;126736;006018292X;5
54291;77270;037325962X;7
33099;129842;031226772X;7
4359;55187;067976402X;10
28347;16106;1576734781;8
16646;95991;1567312500;9
52617;102702;050552421X;10
8816;3719;051512608X;7
56138;96357;080707098X;8
12327;59209;080411868X;7
4030;277662;052594544X;4
34230;95359;006093493X;9
14909;145641;1562470752;5
26775;93363;1556610343;8
39922;31556;1853913057;7
16497;92652;1558746463;5
1910;73923;038550926X;8
39660;98391;044100900X;9
18058;139828;038078520X;3
17375;95359;1573226521;9
5474;42847;038533558X;8
17498;4017;1400061598;10
3161;123981;1565120310;7
49077;55438;1576739279;6
22791;46534;076790382X;8
25957;87351;055358099X;2
20463;36907;034536676X;10
27791;139286;1887317031;9
50560;89602;067978120X;7
5138;66323;1558745157;4
40629;144241;067177056X;7
25843;101876;067162461X;10
42491;80683;067941603X;4
12392;638;1558747028;10
63294;124322;060980958X;10
8028;120093;038000772X;10
30308;16795;1573225843;4
22869;75081;1878424424;10
13401;76818;038533656X;3
10445;74665;048627263X;7
7230;1733;051513287X;9
4270;6242;067976402X;8
19211;6242;1550541129;3
42045;128915;078601539X;10
17491;8681;1400032806;10
26950;100459;1558596909;9
9899;43359;1559029838;10
37283;107784;055326530X;5
55853;112173;1565920015;5
24011;120598;006109286X;5
437;7158;074343627X;1
1562;106225;044023722X;9
8026;93629;038000772X;8
1560;104665;044023722X;8
17817;64015;055327886X;9
17695;8681;014043187X;8
3490;125063;044022165X;5
32420;85757;1853260320;7
9751;47316;1551668122;8
11954;505;042517736X;7
28787;68555;034532532X;7
51972;123883;1551668807;5
39763;147851;185326041X;6
52734;92547;043590972X;9
3401;60130;044022165X;9
32964;28591;082177509X;5
32227;19085;156389369X;9
2080;37644;006092988X;10
42096;143253;089565671X;10
2004;8019;002542730X;9
2311;113519;038548951X;9
16674;29905;1576738167;9
6749;126736;1551665344;5
32085;125203;2253044903;7
54715;95353;1571458735;10
661;70014;034541389X;8
13854;108005;1551665794;7
2498;20703;067091021X;7
11067;104113;006000438X;10
18816;98391;1551668289;8
6078;115003;068484477X;9
29737;144899;038081191X;6
22193;119248;059045370X;7
6810;98391;1551669293;8
27035;42883;006103066X;7
35151;48494;055314717X;5
16976;25827;067088300X;6
6867;38995;014025448X;9
51309;128406;1551669595;3
15748;89602;044661193X;8
17569;8681;1573227331;8
23208;8245;055358264X;8
11965;28634;042517736X;8
18643;5439;1888054557;10
26882;12137;067086014X;4
25601;143211;034541215X;10
28893;125519;067169507X;10
18964;119575;044809505X;10
20874;80071;1571430148;7
18447;85426;1561840599;5
4333;37400;067976402X;5
9229;2110;059045367X;8
11760;45315;068484267X;7
39472;110973;031226416X;10
39050;138578;014011369X;9
5313;106816;044651652X;7
6132;10560;076534128X;7
12456;121135;1563410443;8
3259;70052;042516098X;6
53830;75860;1581170602;5
21773;28150;1573223328;9
8488;62151;044021145X;7
28101;70931;037325055X;8
37608;87351;1560252480;9
12273;143415;193156146X;9
3744;122793;034543739X;10
24525;152099;1931514925;10
54745;108685;1593080026;10
12979;19664;067081976X;8
22454;105517;055321246X;10
11286;254;1556520743;9
6984;63394;1556611188;5
43640;132572;055329024X;5
6480;107784;059035342X;5
18484;104058;1558746986;10
12560;134311;1573229571;10
53568;74328;1571743812;5
14521;136139;014018869X;10
39345;102275;1551667908;8
30501;16908;037322706X;5
10615;117594;1882723007;9
5669;278137;1558745017;8
32467;93629;067144834X;8
28729;102154;081180464X;10
7109;148258;1878424319;7
15066;4017;1558746161;10
5008;105058;034540288X;7
17289;113435;038079487X;8
27404;98391;1885173997;9
37830;98391;1551666871;10
24140;139070;1592400876;7
27474;111133;088730866X;9
30997;98391;1551667193;10
48601;124078;1560768401;10
38457;123883;051512947X;5
41445;59763;1578562813;8
9118;39345;055357230X;7
4023;126814;051510566X;7
43142;142524;1400032016;8
11062;75119;006000438X;10
4131;60707;055323370X;8
44799;119594;1551668017;6
117;141719;038550120X;7
8666;25981;044022473X;5
23518;98655;1551669455;9
5928;123883;051511779X;5
2834;62542;1400031354;10
34325;110483;067172066X;10
3013;95173;1400034779;10
39554;55490;078760156X;10
28883;97754;067169507X;10
8151;19085;042513525X;8
29914;88677;155166674X;8
17140;3827;038533303X;10
34628;26583;067942895X;10
824;140358;067102423X;5
32744;98391;045120753X;9
16165;106078;068985546X;10
11713;107109;080213825X;7
9290;31556;059049418X;7
1704;26713;014023313X;9
14848;127359;048626968X;6
7793;23872;034538475X;8
13406;95359;038533656X;6
16817;3467;042517476X;9
7014;128085;1582341338;7
3532;28289;051512219X;5
39205;138995;081257639X;10
27797;139286;1887317090;7
51513;92979;1561581577;7
16096;7125;060980619X;3
39325;138010;1573229334;6
507;109033;074343627X;10
34000;36299;1565925157;9
20791;24186;1555835821;8
28116;95359;038071504X;4
33791;83637;042519390X;7
42054;47609;081257558X;10
52165;149802;1576737462;8
35306;24835;1860491022;9
21259;7082;076422400X;6
38822;98391;1551666596;9
7673;1116;031298250X;4
47593;81492;039914143X;9
53565;102642;006447352X;8
2903;7134;1400034779;7
19121;95991;1400031362;8
39586;35859;1557732841;9
4117;121072;076790592X;8
49103;101851;078691551X;10
27103;131154;044098761X;10
77;76351;038550120X;10
53187;72214;1560252626;10
29353;36554;092963408X;8
1274;24627;039480001X;10
6297;5207;059035342X;8
7388;92132;155166898X;10
3106;140698;1400060265;7
2808;21576;1400031354;6
2446;9417;044011585X;5
5317;109013;044651652X;10
6547;147141;059035342X;6
23013;88006;1551669498;1
4550;151093;067976402X;10
40078;136326;037322639X;5
15233;42180;140003065X;8
1285;107514;039480001X;10
44734;98391;067003004X;9
17110;3827;034544356X;5
2932;31860;1400034779;7
16677;43901;1576738167;8
19599;98391;082177512X;8
41659;104334;1551669161;8
16467;105517;1558745629;7
3056;126196;1400034779;6
52546;81977;1892723018;7
34801;23768;1580630200;8
22985;17282;1551669412;7
18706;125203;1558748040;6
16006;56554;037325024X;9
31084;138441;1551668947;7
59457;139524;1569319634;10
5660;278137;1556611536;9
2859;110912;1400031354;10
39401;135265;037376488X;7
42548;98391;159279999X;8
16191;112881;081296683X;8
183;69156;043935806X;8
29637;48037;1576738159;7
64115;150124;1557987912;8
20204;8362;1573222127;8
51183;62009;089272398X;7
32705;98391;044653126X;9
46554;101209;1575664674;5
61616;111434;1570717559;9
37835;98391;155166741X;10
50316;59172;1889853038;10
52104;148199;1568582196;8
18797;7887;087542791X;10
4733;82659;1573220310;7
62858;127233;156584565X;6
32178;115929;1551669587;9
3646;244;1558744150;6
28938;67775;1551668068;8
7795;34588;034538475X;8
54055;76483;1557100160;9
20659;120696;039914675X;9
44685;56447;1404333045;7
1588;122429;044023722X;3
30597;112093;042514898X;5
1944;146281;038550926X;10
29200;111245;1562827545;5
6728;278188;1551664992;9
44000;112559;1558535411;9
26721;120093;006447108X;5
9366;72470;067164257X;7
39737;31466;1578565677;9
18028;86817;034540761X;9
21119;30276;055357809X;6
60029;101851;1885071000;10
25222;87302;1400060117;9
29832;16106;1841953288;7
42270;143175;1570428212;8
26213;107394;067003021X;6
11183;127621;038542017X;9
15538;128119;044652087X;7
3674;76352;1558744150;9
41192;124259;044022179X;5
43048;120333;1401300464;9
29090;110934;051513239X;6
45088;40958;225303598X;8
44516;43246;1577310047;10
38000;49403;1579546463;8
52724;69721;1563891050;10
17382;126585;1573226521;9
34688;61901;087131925X;8
20651;51992;039914675X;7
43027;85616;074324642X;5
14049;2030;1561707244;10
13126;36938;044990928X;10
5889;135360;044022103X;8
5594;142524;1573220876;9
3079;141493;1400034779;9
22915;98391;038081918X;9
2539;139141;067101417X;5
1862;121170;014029628X;8
21316;70052;076791404X;5
59708;106007;1582344043;10
9608;138198;080410526X;8
4374;62464;067976402X;9
12445;16005;156341029X;8
13941;1805;843760494X;8
10680;278832;155874262X;10
39435;31308;037387216X;9
45090;40958;2253140872;9
18476;49403;1558746986;8
53383;98391;077832057X;10
39582;98391;1551667029;10
7800;54453;034538475X;5
33121;20561;1551664380;7
38588;112001;1573228184;8
3132;146348;1559586893;7
2850;89602;1400031354;8
32554;98391;038081546X;8
30980;88677;1551667002;5
31319;120860;1582971242;7
2423;88733;043936213X;9
15938;3363;006621016X;8
40045;93114;1891946013;8
23528;8284;155166951X;10
15413;47561;038549565X;8
26166;73588;044166251X;6
16888;36715;1573225517;10
17779;89851;074322535X;6
35402;69697;1551665247;7
35397;132173;1551660598;8
44551;69697;074347628X;10
52845;91341;006017773X;9
35465;74106;050552208X;10
32586;19711;156865233X;5
12066;59189;055356160X;7
25007;136255;084232920X;7
44235;38273;188891419X;2
8633;16795;044021422X;6
31135;97874;1561707228;8
6038;80323;068484477X;8
22242;7346;076241085X;7
10859;39616;1558747109;8
3951;39616;067976397X;7
7284;74758;051513287X;8
17667;83666;1551668653;7
40647;32773;096291620X;7
12640;16795;038533334X;6
52148;148258;1558743391;6
38318;29526;038097617X;10
25330;10354;1591822246;8
10529;68256;014028009X;8
1092;26538;1558743669;5
8614;140358;044021145X;5
192;75819;043935806X;10
4560;15049;1558744606;6
41891;143427;045121157X;10
56045;87141;1565922433;8
25485;36609;037576092X;10
34886;109049;055338015X;8
4653;6242;068482499X;6
12759;19664;1573229385;6
38214;100906;048629093X;9
10692;10447;155874262X;6
2955;43687;1400034779;6
6847;26598;014025448X;5
12226;55493;015600710X;10
45401;73651;1892065029;8
39131;69697;067173783X;8
22044;21257;034539092X;8
